IdCiudad;Nombre;Apellido;FechaNacimiento;EstadoCivil;Genero;Email;IngresoAnual;TotalHijos;CantHijosEnCasa;Educacion;Ocupacion;Propietario;CantAutomoviles;Direccion;Telefono;Distancia;Region;Edad;prediction(ComproBicicleta)
7;Manuel;Fernandez;11/1/1980 00:00;S;M;manuel14@mineriadedatos.com.ar;10000;0;0;'Estudios universitarios (en curso)';Obrero;1;1;'251 Ravenwood Dr.';'500 555-0117';'1-2 Km.';Sur;33;1
36;Edwin;Zhang;26/4/1962 00:00;S;M;edwin0@mineriadedatos.com.ar;70000;1;0;'Estudios universitarios (en curso)';'Obrero especializado';1;1;'5993 Baywood Drive';'500 555-0118';'5-10 Km.';Sur;51;1
182;Bryant;Sara;24/5/1975 00:00;S;M;bryant9@mineriadedatos.com.ar;10000;0;0;'Educación secundaria (en curso)';Obrero;1;2;'65bis  boulevard Saint Germain';'500 555-0153';'0-1 Km.';Centro;37;0
19;Victoria;Cook;4/2/1971 00:00;S;F;victoria29@mineriadedatos.com.ar;90000;0;0;Licenciatura;Profesional;0;3;'6526 Edie Ct.';'500 555-0167';'10+ Km.';Sur;42;0
51;Nathan;Hughes;23/8/1951 00:00;C;M;nathan7@mineriadedatos.com.ar;70000;2;1;'Educación secundaria';Profesional;1;2;'1771 Coastal Blvd.';334-555-0173;'10+ Km.';Norte;61;1
36;Kimberly;Reed;3/11/1966 00:00;S;F;kimberly21@mineriadedatos.com.ar;100000;0;0;Licenciatura;Profesional;0;1;'8138 Golf Club Road';'500 555-0164';'5-10 Km.';Sur;46;0
329;Patrick;Ramirez;18/11/1964 00:00;C;M;patrick13@mineriadedatos.com.ar;60000;5;5;Licenciatura;'Obrero especializado';1;3;'8851 Northridge Dr.';674-555-0147;'5-10 Km.';Norte;48;0
17;Tamara;Johnston;13/10/1958 00:00;S;F;tamara22@mineriadedatos.com.ar;100000;1;1;Licenciatura;Gestión;1;2;'7518 Pepperridge Place';'500 555-0194';'2-5 Km.';Sur;54;0
642;Jennifer;Wood;24/4/1957 00:00;C;F;jennifer77@mineriadedatos.com.ar;30000;2;0;'Educación secundaria';'Obrero especializado';0;2;'5339 Cashew Street';113-555-0113;'0-1 Km.';Norte;56;0
637;Elizabeth;Russell;6/5/1967 00:00;S;F;elizabeth48@mineriadedatos.com.ar;50000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';0;1;'7297 Kaywood Drive';716-555-0190;'2-5 Km.';Norte;46;0
543;Jade;Sanders;25/9/1950 00:00;C;F;jade2@mineriadedatos.com.ar;60000;2;1;'Estudios universitarios (en curso)';Profesional;1;2;'1947 Serene Ct';466-555-0168;'2-5 Km.';Norte;62;0
237;Kendra;Sanz;15/4/1960 00:00;S;F;kendra20@mineriadedatos.com.ar;30000;3;0;Licenciatura;Administrativo;1;0;'9525 Akyn Rock Dr.';'500 555-0160';'0-1 Km.';Centro;53;1
215;Andres;Jai;5/11/1955 00:00;C;M;andres8@mineriadedatos.com.ar;90000;2;1;'Educación secundaria';Profesional;1;2;'625  rue Basse-du-Rocher';'500 555-0169';'2-5 Km.';Centro;57;1
241;Shawn;Nara;26/10/1975 00:00;C;M;shawn18@mineriadedatos.com.ar;40000;1;1;Licenciatura;'Obrero especializado';1;0;'5497 Brandywine Way';'500 555-0170';'1-2 Km.';Centro;37;1
334;Victoria;Walker;26/11/1966 00:00;C;F;victoria22@mineriadedatos.com.ar;130000;0;1;'Estudios de postgrado';Gestión;1;3;'5961 Crowe Pl.';465-555-0152;'0-1 Km.';Norte;46;1
331;Kaylee;Baker;24/6/1968 00:00;S;F;kaylee39@mineriadedatos.com.ar;60000;0;0;Licenciatura;Profesional;0;1;'4668 Chilpancingo Park';609-555-0179;'0-1 Km.';Norte;44;0
157;Todd;Liang;11/3/1952 00:00;C;M;todd16@mineriadedatos.com.ar;100000;3;4;'Estudios universitarios (en curso)';Profesional;1;4;'Reiherweg 5234';'500 555-0118';'10+ Km.';Centro;61;0
66;Devin;Phillips;11/2/1978 00:00;S;M;devin38@mineriadedatos.com.ar;30000;0;0;'Educación secundaria (en curso)';Administrativo;0;2;'2742 Cincerto Circle';425-555-0163;'0-1 Km.';Norte;35;0
161;Adrian;Morris;18/8/1954 00:00;C;M;adrian19@mineriadedatos.com.ar;80000;3;2;'Estudios universitarios (en curso)';Profesional;1;1;'Bundesallee 6234';'500 555-0146';'2-5 Km.';Centro;58;1
547;Seth;Bell;17/10/1957 00:00;C;M;seth85@mineriadedatos.com.ar;70000;2;0;'Educación secundaria (en curso)';'Obrero especializado';1;2;'5445 Tice Valley Blvd.';737-555-0162;'5-10 Km.';Norte;55;1
632;Christina;Murphy;25/5/1958 00:00;C;F;christina13@mineriadedatos.com.ar;80000;4;0;'Estudios de postgrado';'Obrero especializado';1;0;'7618 Rogers Lane';730-555-0188;'0-1 Km.';Norte;54;0
352;Savannah;Watson;27/4/1944 00:00;C;F;savannah7@mineriadedatos.com.ar;70000;4;0;Licenciatura;Gestión;1;2;'1711 La Mar Ct';713-555-0111;'10+ Km.';Norte;69;0
352;Connor;Griffin;8/9/1955 00:00;C;M;connor15@mineriadedatos.com.ar;40000;1;0;'Estudios universitarios (en curso)';Administrativo;1;1;'400 Matterhorn Court';526-555-0175;'1-2 Km.';Norte;57;1
536;Alyssa;Rogers;21/6/1946 00:00;C;F;alyssa27@mineriadedatos.com.ar;60000;4;0;Licenciatura;Gestión;1;2;'4228 Pacheco St.';746-555-0157;'2-5 Km.';Norte;66;0
20;Rachael;Lopez;10/10/1966 00:00;C;F;rachael15@mineriadedatos.com.ar;80000;5;5;'Estudios de postgrado';Gestión;0;3;'250 Montgomery Ave.';'500 555-0153';'0-1 Km.';Sur;46;0
607;Angela;Long;22/2/1954 00:00;S;F;angela12@mineriadedatos.com.ar;70000;2;0;'Educación secundaria (en curso)';'Obrero especializado';0;2;'1727 The Trees Drive';308-555-0112;'1-2 Km.';Norte;59;1
53;Samantha;Bryant;19/9/1975 00:00;C;F;samantha40@mineriadedatos.com.ar;40000;0;0;'Educación secundaria';'Obrero especializado';1;2;'5065 Fairfield Ave';161-555-0187;'5-10 Km.';Norte;37;0
4;Luke;Kumar;4/2/1980 00:00;C;M;luke17@mineriadedatos.com.ar;10000;0;0;'Estudios universitarios (en curso)';Obrero;1;1;'4882 Darlene Drive';'500 555-0117';'2-5 Km.';Sur;33;1
51;Marcus;Carter;1/5/1947 00:00;C;M;marcus38@mineriadedatos.com.ar;70000;2;1;'Estudios universitarios (en curso)';Profesional;1;1;'8645 Michigan Blvd';334-555-0110;'10+ Km.';Norte;66;0
335;Cameron;Hayes;27/8/1952 00:00;C;M;cameron18@mineriadedatos.com.ar;40000;3;0;'Estudios universitarios (en curso)';Profesional;0;2;'5448 Hill Drive';857-555-0113;'5-10 Km.';Norte;60;0
254;Gerald;Madan;7/6/1961 00:00;S;M;gerald37@mineriadedatos.com.ar;30000;3;0;'Estudios de postgrado';Administrativo;1;0;'109 Clayton Road';'500 555-0120';'0-1 Km.';Centro;51;1
347;Ian;Anderson;24/5/1966 00:00;C;M;ian10@mineriadedatos.com.ar;60000;0;0;'Estudios de postgrado';Profesional;0;0;'1296 Bishop Court';443-555-0192;'0-1 Km.';Norte;46;0
220;Taylor;Henderson;20/5/1954 00:00;S;F;taylor30@mineriadedatos.com.ar;90000;4;2;'Educación secundaria';Profesional;1;1;'253  rue Lamarck';'500 555-0179';'10+ Km.';Centro;59;1
251;Gerald;Gomez;14/9/1961 00:00;S;M;gerald9@mineriadedatos.com.ar;30000;3;0;'Estudios de postgrado';Administrativo;1;0;'5900 May Rd';'500 555-0132';'0-1 Km.';Centro;51;1
32;Jimmy;Moreno;21/12/1946 00:00;C;M;jimmy9@mineriadedatos.com.ar;30000;2;0;'Estudios universitarios (en curso)';Administrativo;1;2;'6385 Mark Twain';'500 555-0146';'1-2 Km.';Sur;66;1
131;Sheena;Black;26/2/1962 00:00;C;F;sheena19@mineriadedatos.com.ar;10000;1;0;'Estudios de postgrado';Obrero;1;0;'Unter Linden 34';'500 555-0158';'0-1 Km.';Centro;51;0
331;Jennifer;Wilson;16/4/1933 00:00;C;F;jennifer35@mineriadedatos.com.ar;110000;1;2;'Estudios de postgrado';Gestión;1;3;'6433 Dellwood Court';459-555-0149;'1-2 Km.';Norte;80;0
315;Hunter;Jenkins;9/10/1948 00:00;C;M;hunter3@mineriadedatos.com.ar;60000;2;1;Licenciatura;Gestión;0;0;'5574 Martin St';406-555-0179;'2-5 Km.';Norte;64;0
360;Hunter;Lee;27/12/1974 00:00;S;M;hunter55@mineriadedatos.com.ar;30000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';0;1;'9255 Westover Dr.';931-555-0121;'1-2 Km.';Norte;38;0
641;Garrett;Murphy;23/10/1967 00:00;S;M;garrett19@mineriadedatos.com.ar;40000;0;0;Licenciatura;Profesional;0;1;'9186 West Boyd Rd.';344-555-0111;'2-5 Km.';Norte;45;1
609;Autumn;Zhang;23/4/1950 00:00;C;F;autumn0@mineriadedatos.com.ar;60000;2;1;'Estudios universitarios (en curso)';Profesional;1;2;'8836 D Bel Air Drive';621-555-0181;'10+ Km.';Norte;63;0
358;Evan;Collins;4/6/1978 00:00;C;M;evan26@mineriadedatos.com.ar;40000;0;0;'Educación secundaria';'Obrero especializado';1;2;'5444 Flamingo Dr.';604-555-0118;'5-10 Km.';Norte;34;0
193;Suzanne;Guo;27/11/1977 00:00;S;F;suzanne19@mineriadedatos.com.ar;30000;5;5;'Estudios universitarios (en curso)';Administrativo;0;3;'3  rue de la Centenaire';'500 555-0190';'0-1 Km.';Centro;35;0
302;Connor;Sharma;15/9/1960 00:00;S;M;connor25@mineriadedatos.com.ar;110000;3;3;'Estudios universitarios (en curso)';Profesional;0;4;'3136 Pinewood Court';895-555-0166;'2-5 Km.';Norte;52;0
2;Warren;Zhang;4/4/1956 00:00;S;M;warren17@mineriadedatos.com.ar;80000;1;0;'Estudios universitarios (en curso)';'Obrero especializado';0;1;'3905 Harvard Drive';'500 555-0191';'0-1 Km.';Sur;57;0
3;Dominique;Perez;2/6/1975 00:00;S;F;dominique18@mineriadedatos.com.ar;80000;0;0;Licenciatura;Profesional;0;3;'1515 Palm Dr';'500 555-0123';'10+ Km.';Sur;37;0
279;Karla;Becker;16/10/1978 00:00;S;F;karla21@mineriadedatos.com.ar;30000;0;0;'Educación secundaria';Obrero;1;1;'4185 River Ash Court';'500 555-0164';'2-5 Km.';Centro;34;0
311;Russell;Jai;11/8/1971 00:00;C;M;russell14@mineriadedatos.com.ar;70000;3;0;'Estudios de postgrado';Profesional;1;0;'2728 River Ash Court';797-555-0152;'0-1 Km.';Norte;41;1
633;Eduardo;Clark;14/7/1964 00:00;C;M;eduardo18@mineriadedatos.com.ar;90000;0;0;'Estudios universitarios (en curso)';Profesional;0;1;'6979 Harvard Drive';441-555-0118;'2-5 Km.';Norte;48;0
2;Renee;Navarro;12/4/1965 00:00;S;F;renee9@mineriadedatos.com.ar;70000;0;0;Licenciatura;Profesional;0;1;'6512 Buena Vista Ave.';'500 555-0159';'0-1 Km.';Sur;48;0
644;Maria;Phillips;19/8/1939 00:00;S;F;maria49@mineriadedatos.com.ar;70000;5;0;'Estudios de postgrado';Gestión;1;2;'2650 Portside Ct';275-555-0132;'10+ Km.';Norte;73;1
26;Brooke;James;18/10/1957 00:00;C;F;brooke8@mineriadedatos.com.ar;70000;1;0;'Estudios universitarios (en curso)';'Obrero especializado';1;1;'6140 Scenic Drive';'500 555-0127';'5-10 Km.';Sur;55;1
609;Kelvin;Gao;25/9/1950 00:00;C;M;kelvin33@mineriadedatos.com.ar;60000;2;1;'Estudios universitarios (en curso)';Profesional;1;2;'1947 Sepulveda Ct';301-555-0115;'2-5 Km.';Norte;62;0
312;Dalton;Ramirez;23/2/1978 00:00;S;M;dalton77@mineriadedatos.com.ar;40000;0;0;'Educación secundaria';'Obrero especializado';0;2;'820 Dobrich Circle';277-555-0124;'0-1 Km.';Norte;35;0
5;Shaun;Rai;16/8/1974 00:00;S;M;shaun18@mineriadedatos.com.ar;60000;0;0;Licenciatura;Profesional;1;4;'2308 Mi Casa Court';'500 555-0140';'10+ Km.';Sur;38;0
192;Keith;Xie;12/9/1969 00:00;S;M;keith5@mineriadedatos.com.ar;30000;0;0;Licenciatura;Administrativo;0;0;'15  rue Basse-du-Rocher';'500 555-0148';'0-1 Km.';Centro;43;1
618;Anna;Thomas;10/5/1962 00:00;C;F;anna48@mineriadedatos.com.ar;70000;1;0;'Estudios universitarios (en curso)';'Obrero especializado';1;1;'6189 Kirkwood Ct.';323-555-0116;'0-1 Km.';Norte;51;1
644;Blake;Moore;21/6/1967 00:00;C;M;blake7@mineriadedatos.com.ar;70000;2;2;Licenciatura;'Obrero especializado';1;1;'1245 Clay Road';485-555-0144;'2-5 Km.';Norte;45;1
64;Gabriel;Shan;4/9/1978 00:00;C;M;gabriel28@mineriadedatos.com.ar;40000;0;0;'Educación secundaria';'Obrero especializado';1;2;'8724 String Drive';449-555-0168;'5-10 Km.';Norte;34;0
258;Alvin;Luo;27/3/1949 00:00;C;M;alvin28@mineriadedatos.com.ar;160000;4;5;'Educación secundaria';Gestión;1;4;'2860 Mt. Tank Circle';'500 555-0113';'0-1 Km.';Centro;64;1
548;Alexander;Davis;14/6/1975 00:00;S;M;alexander7@mineriadedatos.com.ar;40000;0;0;'Educación secundaria';'Obrero especializado';0;2;'430 Surf Drive';138-555-0198;'1-2 Km.';Norte;37;0
543;Richard;Alexander;17/4/1976 00:00;C;M;richard74@mineriadedatos.com.ar;40000;0;0;'Educación secundaria';'Obrero especializado';0;2;'6406 Golden Leaf Way';146-555-0119;'1-2 Km.';Norte;37;0
69;Richard;Ramirez;23/4/1964 00:00;S;M;richard88@mineriadedatos.com.ar;80000;4;3;'Estudios universitarios (en curso)';Profesional;0;1;'3302 Alan Dr';831-555-0160;'0-1 Km.';Norte;49;0
12;Joy;Serrano;21/2/1962 00:00;C;F;joy15@mineriadedatos.com.ar;70000;5;4;Licenciatura;Profesional;1;2;'2333 Fillet Ave';'500 555-0157';'0-1 Km.';Sur;51;0
300;Beth;Sanz;2/7/1962 00:00;C;F;beth22@mineriadedatos.com.ar;110000;1;3;Licenciatura;Gestión;1;2;'7207 St. Andrews Way';570-555-0136;'1-2 Km.';Norte;50;1
548;Oscar;Jenkins;15/7/1961 00:00;C;M;oscar15@mineriadedatos.com.ar;90000;4;3;'Educación secundaria';Profesional;1;2;'3553 Blenheim Way';778-555-0161;'1-2 Km.';Norte;51;0
203;Eddie;Suarez;18/6/1977 00:00;S;M;eddie19@mineriadedatos.com.ar;20000;0;0;'Educación secundaria';Obrero;0;1;'844  rue Basse-du-Rocher';'500 555-0115';'2-5 Km.';Centro;35;0
8;Candace;Fernandez;28/12/1964 00:00;S;F;candace15@mineriadedatos.com.ar;70000;0;0;Licenciatura;Profesional;0;1;'5029 Blue Ridge';'500 555-0162';'5-10 Km.';Sur;48;0
11;Mathew;Alvarez;13/8/1949 00:00;C;M;mathew1@mineriadedatos.com.ar;20000;2;1;'Educación secundaria (en curso)';Administrativo;1;2;'4858 Shannon Lane';'500 555-0111';'5-10 Km.';Sur;63;0
4;Savannah;Bailey;25/11/1966 00:00;C;F;savannah15@mineriadedatos.com.ar;80000;5;5;Licenciatura;Profesional;0;4;'5059 Mt. Etna';'500 555-0198';'0-1 Km.';Sur;46;0
17;Karl;Rai;5/6/1943 00:00;C;M;karl18@mineriadedatos.com.ar;60000;2;0;'Estudios de postgrado';Gestión;0;1;'9436 Oakmead';'500 555-0175';'1-2 Km.';Sur;69;1
36;Shane;Fernandez;10/12/1964 00:00;S;M;shane18@mineriadedatos.com.ar;70000;0;0;Licenciatura;Profesional;0;1;'1888 Buena Vista';'500 555-0136';'5-10 Km.';Sur;48;0
9;Gloria;Alvarez;26/8/1963 00:00;S;F;gloria6@mineriadedatos.com.ar;70000;0;0;Licenciatura;Profesional;0;2;'8373 Endriss';'500 555-0142';'5-10 Km.';Sur;49;1
298;Jessie;Vazquez;11/3/1956 00:00;S;F;jessie33@mineriadedatos.com.ar;90000;2;1;'Estudios universitarios (en curso)';Profesional;1;1;'6483 Crystal Ave.';773-555-0121;'5-10 Km.';Norte;57;1
632;Sierra;Edwards;24/3/1948 00:00;S;F;sierra1@mineriadedatos.com.ar;60000;2;1;'Estudios universitarios (en curso)';Profesional;1;1;'8768 Valley Ave';267-555-0113;'10+ Km.';Norte;65;0
187;Allison;Ramirez;5/6/1975 00:00;S;F;allison5@mineriadedatos.com.ar;20000;0;0;'Educación secundaria (en curso)';Obrero;1;1;'9  rue Philibert-Delorme';'500 555-0111';'2-5 Km.';Centro;37;0
623;Christina;Reed;21/3/1970 00:00;C;F;christina19@mineriadedatos.com.ar;40000;1;1;Licenciatura;'Obrero especializado';1;1;'9206 Listing Ct.';972-555-0157;'0-1 Km.';Norte;43;1
637;Grace;James;4/11/1938 00:00;S;F;grace43@mineriadedatos.com.ar;80000;4;0;'Estudios de postgrado';Gestión;1;2;'8757 Keith Court';138-555-0118;'5-10 Km.';Norte;74;0
300;Jason;Phillips;16/12/1961 00:00;C;M;jason35@mineriadedatos.com.ar;40000;4;2;'Educación secundaria';'Obrero especializado';1;2;'2369 Whitehaven Dr.';808-555-0157;'0-1 Km.';Norte;51;0
135;Ricky;Torres;27/5/1971 00:00;S;M;ricky12@mineriadedatos.com.ar;30000;0;0;'Educación secundaria';Obrero;0;1;'Postfach 66 16 16';'500 555-0145';'2-5 Km.';Centro;41;1
32;Willie;Deng;13/5/1977 00:00;C;M;willie21@mineriadedatos.com.ar;10000;1;1;'Educación secundaria';Obrero;0;0;'5990 Curletto Drive';'500 555-0143';'1-2 Km.';Sur;36;1
146;Clinton;Alonso;17/12/1973 00:00;C;M;clinton5@mineriadedatos.com.ar;40000;1;1;Licenciatura;'Obrero especializado';1;1;'Hüttenstr 8095';'500 555-0165';'0-1 Km.';Centro;39;1
50;Morgan;Rodriguez;14/3/1951 00:00;C;F;morgan41@mineriadedatos.com.ar;60000;2;1;'Educación secundaria';Profesional;1;2;'5495 Glendale Circle';162-555-0126;'2-5 Km.';Norte;62;0
142;Alison;Chande;6/5/1951 00:00;C;F;alison15@mineriadedatos.com.ar;80000;5;2;'Educación secundaria';Profesional;1;2;'Postfach 11 05 00';'500 555-0110';'10+ Km.';Centro;62;0
638;Rachel;Miller;22/5/1945 00:00;C;F;rachel8@mineriadedatos.com.ar;60000;4;0;Licenciatura;Gestión;1;2;'7335 Imperial Dr.';903-555-0193;'2-5 Km.';Norte;68;0
612;Paige;Powell;13/9/1948 00:00;C;F;paige9@mineriadedatos.com.ar;60000;2;1;'Estudios universitarios (en curso)';Profesional;1;1;'3399 Climbing Dr';868-555-0111;'10+ Km.';Norte;64;0
218;Heather;Zhu;11/8/1960 00:00;C;F;heather13@mineriadedatos.com.ar;30000;3;0;'Estudios de postgrado';Administrativo;1;0;'51  rue Henri Gagnon';'500 555-0199';'0-1 Km.';Centro;52;1
265;Jamie;Chow;26/12/1979 00:00;C;F;jamie4@mineriadedatos.com.ar;30000;3;3;'Estudios universitarios (en curso)';Administrativo;1;2;'9759 Dover Way';'500 555-0112';'0-1 Km.';Centro;33;0
543;Savannah;Ramirez;18/1/1954 00:00;S;F;savannah5@mineriadedatos.com.ar;20000;3;0;'Educación secundaria (en curso)';Administrativo;1;2;'3986 Spring Hill Road';794-555-0122;'1-2 Km.';Norte;59;0
159;Crystal;Zhang;28/3/1973 00:00;C;F;crystal2@mineriadedatos.com.ar;40000;1;1;Licenciatura;'Obrero especializado';1;1;'Postfach 99 92 92';'500 555-0133';'1-2 Km.';Centro;40;1
358;John;Thompson;19/3/1936 00:00;C;M;john53@mineriadedatos.com.ar;130000;2;3;'Estudios de postgrado';Gestión;0;3;'9135 Rockford Dr.';358-555-0167;'2-5 Km.';Norte;77;0
188;Bethany;She;17/11/1927 00:00;C;F;bethany4@mineriadedatos.com.ar;10000;4;0;'Educación secundaria';Obrero;0;2;'812  rue Mazagran';'500 555-0112';'0-1 Km.';Centro;85;0
307;Sophia;Turner;24/5/1966 00:00;C;F;sophia3@mineriadedatos.com.ar;80000;0;0;'Estudios de postgrado';'Obrero especializado';1;0;'1646 Seal Way';340-555-0188;'1-2 Km.';Norte;46;1
642;Sophia;Scott;6/2/1974 00:00;C;F;sophia13@mineriadedatos.com.ar;60000;0;0;'Estudios universitarios (en curso)';Profesional;1;2;'8592 Camelback Ct.';239-555-0185;'5-10 Km.';Norte;39;0
329;Elijah;Parker;7/6/1960 00:00;C;M;elijah28@mineriadedatos.com.ar;120000;1;3;'Educación secundaria';Profesional;0;4;'2171 H Stagecoach Rd';344-555-0136;'2-5 Km.';Norte;52;0
250;Bethany;Xu;26/11/1962 00:00;S;F;bethany8@mineriadedatos.com.ar;20000;1;0;'Estudios de postgrado';Administrativo;1;0;'539 Rolling Green Circle';'500 555-0114';'0-1 Km.';Centro;50;0
611;Gavin;Price;3/8/1977 00:00;S;M;gavin0@mineriadedatos.com.ar;40000;0;0;Licenciatura;Profesional;1;2;'3168 Limewood Pl.';977-555-0116;'5-10 Km.';Norte;35;0
118;Kari;Dominguez;12/6/1967 00:00;S;F;kari33@mineriadedatos.com.ar;30000;1;1;Licenciatura;Administrativo;0;0;'Moritzstr 5400';'500 555-0169';'1-2 Km.';Centro;45;0
69;Natalie;Hill;28/4/1969 00:00;C;F;natalie65@mineriadedatos.com.ar;60000;2;2;Licenciatura;'Obrero especializado';1;0;'1397 Paradiso Ct.';894-555-0196;'2-5 Km.';Norte;44;1
30;Cedric;Zhou;5/7/1958 00:00;C;M;cedric9@mineriadedatos.com.ar;110000;4;1;Licenciatura;Gestión;1;3;'9076 Inverness Drive';'500 555-0115';'2-5 Km.';Sur;54;0
536;Justin;Rodriguez;9/2/1965 00:00;S;M;justin48@mineriadedatos.com.ar;80000;3;3;Licenciatura;'Obrero especializado';0;2;'761 Orchard View Ave.';211-555-0112;'0-1 Km.';Norte;48;0
301;Shannon;Zeng;5/9/1961 00:00;S;F;shannon21@mineriadedatos.com.ar;40000;4;3;'Educación secundaria';'Obrero especializado';1;3;'21  rue des Rosiers';116-555-0158;'10+ Km.';Norte;51;0
255;Dawn;Wu;2/12/1970 00:00;S;F;dawn8@mineriadedatos.com.ar;40000;2;2;'Estudios universitarios (en curso)';Administrativo;1;0;'6344 St Paul Way';'500 555-0139';'1-2 Km.';Centro;42;1
212;Cindy;Weber;10/10/1969 00:00;S;F;cindy4@mineriadedatos.com.ar;40000;0;0;'Estudios de postgrado';Administrativo;1;0;'8344  rue de la Centenaire';'500 555-0169';'0-1 Km.';Centro;43;1
234;Brett;Sanchez;9/11/1959 00:00;C;M;brett20@mineriadedatos.com.ar;30000;0;0;Licenciatura;Administrativo;1;0;'3260 Fountainhead Court';'500 555-0122';'0-1 Km.';Centro;53;1
35;Alfredo;Torres;17/11/1963 00:00;C;M;alfredo13@mineriadedatos.com.ar;60000;4;4;Licenciatura;Profesional;0;3;'5782 Ringing Court';'500 555-0189';'5-10 Km.';Sur;49;0
147;Jennifer;Washington;12/2/1955 00:00;C;F;jennifer86@mineriadedatos.com.ar;120000;3;4;'Educación secundaria (en curso)';Profesional;1;4;'Auf den Kuhlen Straße 2249';'500 555-0188';'5-10 Km.';Centro;58;0
307;Alexander;Wilson;25/5/1947 00:00;C;M;alexander12@mineriadedatos.com.ar;60000;5;0;Licenciatura;Gestión;1;3;'215 Baxter Court';780-555-0177;'2-5 Km.';Norte;65;0
299;Neil;Carlson;22/10/1958 00:00;C;M;neil17@mineriadedatos.com.ar;40000;2;0;'Estudios universitarios (en curso)';Administrativo;1;1;'4496 Stroer Lane';296-555-0176;'0-1 Km.';Norte;54;1
547;Jonathan;Turner;4/5/1955 00:00;C;M;jonathan34@mineriadedatos.com.ar;60000;2;0;'Educación secundaria';Profesional;0;2;'3016 Heald Court';195-555-0123;'1-2 Km.';Norte;58;0
257;Kelsey;Kennedy;15/4/1954 00:00;S;F;kelsey7@mineriadedatos.com.ar;10000;2;0;'Estudios universitarios (en curso)';Obrero;0;1;'7660 Willow Creek Ct.';'500 555-0140';'0-1 Km.';Centro;59;1
183;Alejandro;Ma;1/4/1955 00:00;S;M;alejandro19@mineriadedatos.com.ar;90000;2;1;'Educación secundaria';Profesional;1;2;'1010  impasse Notre-Dame';'500 555-0117';'10+ Km.';Centro;58;1
329;Eduardo;Rodriguez;1/3/1964 00:00;C;M;eduardo19@mineriadedatos.com.ar;130000;2;2;'Estudios de postgrado';Gestión;1;2;'5565 Logan Court';434-555-0116;'0-1 Km.';Norte;49;0
211;Erik;Sanz;11/10/1968 00:00;C;M;erik20@mineriadedatos.com.ar;40000;0;0;'Estudios de postgrado';Administrativo;1;0;'22  rue du Départ';'500 555-0128';'0-1 Km.';Centro;44;1
223;Joan;Ross;23/12/1980 00:00;S;F;joan8@mineriadedatos.com.ar;20000;0;0;'Educación secundaria (en curso)';Obrero;0;2;'8101bis  boulevard Saint Germain';'500 555-0125';'0-1 Km.';Centro;32;0
143;Cristina;Goel;25/10/1944 00:00;C;F;cristina16@mineriadedatos.com.ar;80000;5;0;Licenciatura;Gestión;1;2;'Nollendorfplatz 118';'500 555-0116';'10+ Km.';Centro;68;0
232;Shawna;Jai;23/11/1959 00:00;C;F;shawna12@mineriadedatos.com.ar;20000;2;0;'Estudios universitarios (en curso)';Obrero;1;1;'5253 Big Canyon Rd.';'500 555-0177';'0-1 Km.';Centro;53;1
259;Erika;Alvarez;16/8/1973 00:00;S;F;erika4@mineriadedatos.com.ar;30000;0;0;'Educación secundaria';Obrero;0;1;'6837 Weber Bryan St.';'500 555-0171';'2-5 Km.';Centro;39;0
192;Melody;Munoz;6/4/1936 00:00;C;F;melody8@mineriadedatos.com.ar;10000;1;0;'Estudios de postgrado';Administrativo;1;0;'9  avenue Reille';'500 555-0147';'0-1 Km.';Centro;77;0
56;Gabriella;Green;10/8/1948 00:00;C;F;gabriella38@mineriadedatos.com.ar;40000;2;1;'Educación secundaria';Profesional;1;2;'7874 Santa Barbara Rd.';612-555-0141;'10+ Km.';Norte;64;0
595;Randall;Hernandez;19/11/1973 00:00;S;M;randall5@mineriadedatos.com.ar;40000;0;0;'Estudios de postgrado';'Obrero especializado';0;0;'2427 Kaywood Drive';117-555-0111;'0-1 Km.';Norte;39;0
19;Kristine;Sandberg;6/11/1979 00:00;S;F;kristine21@mineriadedatos.com.ar;10000;0;0;'Estudios universitarios (en curso)';Obrero;0;1;'6141 Race Road';'500 555-0182';'0-1 Km.';Sur;33;1
64;Arianna;Flores;24/6/1973 00:00;C;F;arianna10@mineriadedatos.com.ar;40000;0;0;'Estudios de postgrado';'Obrero especializado';1;0;'4082 Shell Ct';580-555-0124;'1-2 Km.';Norte;39;1
343;Carlos;Green;13/8/1963 00:00;C;M;carlos44@mineriadedatos.com.ar;130000;3;2;Licenciatura;Gestión;1;4;'3655 Sodaro Dr.';819-555-0189;'0-1 Km.';Norte;49;0
609;Heidi;Chandra;27/5/1961 00:00;S;F;heidi4@mineriadedatos.com.ar;40000;4;3;'Educación secundaria';'Obrero especializado';1;3;'8678 Hartnell Court';489-555-0157;'10+ Km.';Norte;51;0
316;Megan;Ross;14/6/1958 00:00;C;F;megan54@mineriadedatos.com.ar;80000;5;0;'Estudios de postgrado';'Obrero especializado';1;0;'80 Sunview Terrace';372-555-0116;'1-2 Km.';Norte;54;0
28;Brittney;Liang;10/4/1938 00:00;S;F;brittney15@mineriadedatos.com.ar;30000;2;0;'Estudios universitarios (en curso)';Administrativo;0;2;'1551 Happy Valley Road';'500 555-0154';'0-1 Km.';Sur;75;0
